input,output
Is it possible to set BetaPortfolio's minor stocks allocation by 26 percentage?,DEFINE ALLOCATION FOR BetaPortfolio WITH SMALL_CAP_STOCKS AT 26%
How about we allocate 70% of bonds in BlueChipStocks?,DEFINE ALLOCATION FOR BlueChipStocks WITH BONDS AT 70%
Could you adjust 75 percentage to medium stocks in HighYieldBonds?,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE MID_CAP_STOCKS AT 75%
I'm considering designateing PortfolioB with an additional 13 percentage of mid-size stocks.,DEFINE ALLOCATION FOR PortfolioB WITH MID_CAP_STOCKS AT 13%
"We're moving to update 38 proportion more to fixed-income securities in GreenEnergyInvest, correct?",MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE BONDS AT 38%
Thinking of changeing 76 percentage bonds into PortfolioB,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE BONDS AT 76%
update 45 percentage to mid-size stocks in AlphaFund,MODIFY ALLOCATION FOR AlphaFund TO INCLUDE MID_CAP_STOCKS AT 45%
How about we adjust 26 percentage of mid-cap stocks in myPortfolio?,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE MID_CAP_STOCKS AT 26%
updateing PreciousMetalsFund to include 32% more small-size stocks.,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE SMALL_CAP_STOCKS AT 32%
adjusting CryptoAssets to include 63 percent more small-cap stocks.,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE SMALL_CAP_STOCKS AT 63%
Could you position 13 percent to small-cap stocks in ValueInvest?,DEFINE ALLOCATION FOR ValueInvest WITH SMALL_CAP_STOCKS AT 13%
Is it possible to allocate RealEstateHoldings's fixed-income securities allocation by 14%?,DEFINE ALLOCATION FOR RealEstateHoldings WITH BONDS AT 14%
Is it possible to modify GreenEnergyInvest's major stocks allocation by 27 percentage?,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE LARGE_CAP_STOCKS AT 27%
Please amend medium stocks by 99 percentage in ValueInvest.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE MID_CAP_STOCKS AT 99%
Let's adjust 79% more of medium stocks to VentureCapital's portfolio.,MODIFY ALLOCATION FOR VentureCapital TO INCLUDE MID_CAP_STOCKS AT 79%
Please place big-cap stocks by 91% in GreenEnergyInvest.,DEFINE ALLOCATION FOR GreenEnergyInvest WITH LARGE_CAP_STOCKS AT 91%
Is it possible to change HighYieldBonds's fixed-income securities allocation by 88 percent?,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE BONDS AT 88%
amend 7 percent to debt instruments in EmergingMarkets,MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE BONDS AT 7%
Let's designate 35 percent more of large-cap stocks to PortfolioA's portfolio.,DEFINE ALLOCATION FOR PortfolioA WITH LARGE_CAP_STOCKS AT 35%
Plan to revise the medium stocks in ValueInvest by 71 proportion.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE MID_CAP_STOCKS AT 71%
"We're moving to designate 38 proportion more to minor stocks in EmergingMarkets, correct?",DEFINE ALLOCATION FOR EmergingMarkets WITH SMALL_CAP_STOCKS AT 38%
"We're moving to update 36 percent more to minor stocks in HighYieldBonds, correct?",MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE SMALL_CAP_STOCKS AT 36%
Please modify large-cap stocks by 37 proportion in ValueInvest.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE LARGE_CAP_STOCKS AT 37%
Thinking of updateing 61 proportion bonds into IncomeFund2024,MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE BONDS AT 61%
allocateing CryptoAssets to include 3% more fixed-income securities.,DEFINE ALLOCATION FOR CryptoAssets WITH BONDS AT 3%
Thinking of positioning 46% major stocks into IncomeFund2024,DEFINE ALLOCATION FOR IncomeFund2024 WITH LARGE_CAP_STOCKS AT 46%
Is it possible to designate EmergingMarkets's minor stocks allocation by 69 percentage?,DEFINE ALLOCATION FOR EmergingMarkets WITH SMALL_CAP_STOCKS AT 69%
designateing TechGrowth to include 35 percent more bonds.,DEFINE ALLOCATION FOR TechGrowth WITH BONDS AT 35%
Is it possible to amend IncomeFund2024's major stocks allocation by 43%?,MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE LARGE_CAP_STOCKS AT 43%
Please revise mid-size stocks by 14 percentage in AlphaFund.,MODIFY ALLOCATION FOR AlphaFund TO INCLUDE MID_CAP_STOCKS AT 14%
Thinking of changeing 65 proportion minor stocks into PortfolioB,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE SMALL_CAP_STOCKS AT 65%
Thinking of adjusting 28 percent small-cap stocks into ValueInvest,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE SMALL_CAP_STOCKS AT 28%
How about we amend 65 proportion of small-size stocks in BetaPortfolio?,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 65%
"We're moving to assign 25 percentage more to mid-size stocks in PortfolioB, correct?",DEFINE ALLOCATION FOR PortfolioB WITH MID_CAP_STOCKS AT 25%
designate 86 proportion to fixed-income securities in GreenEnergyInvest,DEFINE ALLOCATION FOR GreenEnergyInvest WITH BONDS AT 86%
Thinking of placeing 11 proportion minor stocks into IncomeFund2024,DEFINE ALLOCATION FOR IncomeFund2024 WITH SMALL_CAP_STOCKS AT 11%
I'm considering assigning PreciousMetalsFund with an additional 7 percent of minor stocks.,DEFINE ALLOCATION FOR PreciousMetalsFund WITH SMALL_CAP_STOCKS AT 7%
Could you assign 63 proportion to major stocks in EmergingMarkets?,DEFINE ALLOCATION FOR EmergingMarkets WITH LARGE_CAP_STOCKS AT 63%
amending RealEstateHoldings to include 10 percentage more bonds.,MODIFY ALLOCATION FOR RealEstateHoldings TO INCLUDE BONDS AT 10%
Could you set 16 percentage to bonds in ValueInvest?,DEFINE ALLOCATION FOR ValueInvest WITH BONDS AT 16%
I'm considering reviseing ValueInvest with an additional 5 percentage of small-size stocks.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE SMALL_CAP_STOCKS AT 5%
Let's update 65 percentage more of big-cap stocks to myPortfolio's portfolio.,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 65%
Could you set 21 percent to mid-size stocks in AlphaFund?,DEFINE ALLOCATION FOR AlphaFund WITH MID_CAP_STOCKS AT 21%
I'm considering updateing PortfolioB with an additional 16 percent of small-cap stocks.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE SMALL_CAP_STOCKS AT 16%
position 21 percent to fixed-income securities in AlphaFund,DEFINE ALLOCATION FOR AlphaFund WITH BONDS AT 21%
How about we change 14 proportion of large-cap stocks in CryptoAssets?,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE LARGE_CAP_STOCKS AT 14%
"We're moving to revise 79 percent more to small-size stocks in IncomeFund2024, correct?",MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE SMALL_CAP_STOCKS AT 79%
Thinking of modifying 40 percentage small-cap stocks into EmergingMarkets,MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE SMALL_CAP_STOCKS AT 40%
Thinking of placeing 98% big-cap stocks into BetaPortfolio,DEFINE ALLOCATION FOR BetaPortfolio WITH LARGE_CAP_STOCKS AT 98%
Thinking of allocateing 17 percent medium stocks into RealEstateHoldings,DEFINE ALLOCATION FOR RealEstateHoldings WITH MID_CAP_STOCKS AT 17%
"update PortfolioA by adding 66 proportion small-size stocks, please.",MODIFY ALLOCATION FOR PortfolioA TO INCLUDE SMALL_CAP_STOCKS AT 66%
assigning PreciousMetalsFund to include 39 percentage more minor stocks.,DEFINE ALLOCATION FOR PreciousMetalsFund WITH SMALL_CAP_STOCKS AT 39%
Is it possible to revise myPortfolio's bonds allocation by 27 percent?,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE BONDS AT 27%
Thinking of positioning 97 percentage medium stocks into TechGrowth,DEFINE ALLOCATION FOR TechGrowth WITH MID_CAP_STOCKS AT 97%
Let's assign 66% more of debt instruments to myPortfolio's portfolio.,DEFINE ALLOCATION FOR myPortfolio WITH BONDS AT 66%
I'm considering changeing AlphaFund with an additional 99 proportion of mid-size stocks.,MODIFY ALLOCATION FOR AlphaFund TO INCLUDE MID_CAP_STOCKS AT 99%
"We're moving to designate 17% more to big-cap stocks in TechGrowth, correct?",DEFINE ALLOCATION FOR TechGrowth WITH LARGE_CAP_STOCKS AT 17%
How about we place 88 proportion of mid-size stocks in GreenEnergyInvest?,DEFINE ALLOCATION FOR GreenEnergyInvest WITH MID_CAP_STOCKS AT 88%
Thinking of updateing 38% fixed-income securities into DividendGrowers,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE BONDS AT 38%
Is it possible to designate DividendGrowers's bonds allocation by 32 proportion?,DEFINE ALLOCATION FOR DividendGrowers WITH BONDS AT 32%
Let's designate 16 percent more of large-cap stocks to AlphaFund's portfolio.,DEFINE ALLOCATION FOR AlphaFund WITH LARGE_CAP_STOCKS AT 16%
reviseing TechGrowth to include 45 percentage more medium stocks.,MODIFY ALLOCATION FOR TechGrowth TO INCLUDE MID_CAP_STOCKS AT 45%
Could you set 18% to mid-size stocks in DividendGrowers?,DEFINE ALLOCATION FOR DividendGrowers WITH MID_CAP_STOCKS AT 18%
"We're moving to update 5 percent more to medium stocks in EmergingMarkets, correct?",MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE MID_CAP_STOCKS AT 5%
modifying ValueInvest to include 33 percent more big-cap stocks.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE LARGE_CAP_STOCKS AT 33%
Plan to assign the large-cap stocks in DividendGrowers by 50 percent.,DEFINE ALLOCATION FOR DividendGrowers WITH LARGE_CAP_STOCKS AT 50%
"We're moving to set 97% more to fixed-income securities in GreenEnergyInvest, correct?",DEFINE ALLOCATION FOR GreenEnergyInvest WITH BONDS AT 97%
Could you assign 61 percentage to small-cap stocks in TechGrowth?,DEFINE ALLOCATION FOR TechGrowth WITH SMALL_CAP_STOCKS AT 61%
Let's allocate 19 percentage more of small-cap stocks to GreenEnergyInvest's portfolio.,DEFINE ALLOCATION FOR GreenEnergyInvest WITH SMALL_CAP_STOCKS AT 19%
Plan to assign the big-cap stocks in PreciousMetalsFund by 74%.,DEFINE ALLOCATION FOR PreciousMetalsFund WITH LARGE_CAP_STOCKS AT 74%
Thinking of amending 68 percentage mid-cap stocks into HighYieldBonds,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE MID_CAP_STOCKS AT 68%
"We're moving to allocate 55 proportion more to small-cap stocks in GreenEnergyInvest, correct?",DEFINE ALLOCATION FOR GreenEnergyInvest WITH SMALL_CAP_STOCKS AT 55%
Let's allocate 49% more of mid-size stocks to BetaPortfolio's portfolio.,DEFINE ALLOCATION FOR BetaPortfolio WITH MID_CAP_STOCKS AT 49%
Could you change 10 percentage to medium stocks in BetaPortfolio?,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE MID_CAP_STOCKS AT 10%
Thinking of changeing 81 percent large-cap stocks into DividendGrowers,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE LARGE_CAP_STOCKS AT 81%
Please update medium stocks by 80% in VentureCapital.,MODIFY ALLOCATION FOR VentureCapital TO INCLUDE MID_CAP_STOCKS AT 80%
Please position big-cap stocks by 25 percent in RealEstateHoldings.,DEFINE ALLOCATION FOR RealEstateHoldings WITH LARGE_CAP_STOCKS AT 25%
"designate PortfolioB by adding 71 percent medium stocks, please.",DEFINE ALLOCATION FOR PortfolioB WITH MID_CAP_STOCKS AT 71%
"We're moving to update 83 percent more to medium stocks in BlueChipStocks, correct?",MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE MID_CAP_STOCKS AT 83%
seting GreenEnergyInvest to include 2% more small-size stocks.,DEFINE ALLOCATION FOR GreenEnergyInvest WITH SMALL_CAP_STOCKS AT 2%
Is it possible to allocate DividendGrowers's mid-cap stocks allocation by 27%?,DEFINE ALLOCATION FOR DividendGrowers WITH MID_CAP_STOCKS AT 27%
reviseing ValueInvest to include 72 percent more small-size stocks.,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE SMALL_CAP_STOCKS AT 72%
placeing PortfolioB to include 23 percent more debt instruments.,DEFINE ALLOCATION FOR PortfolioB WITH BONDS AT 23%
I'm considering modifying EmergingMarkets with an additional 2 percentage of large-cap stocks.,MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE LARGE_CAP_STOCKS AT 2%
Could you assign 36% to bonds in PortfolioB?,DEFINE ALLOCATION FOR PortfolioB WITH BONDS AT 36%
Could you alter 7% to small-size stocks in RealEstateHoldings?,MODIFY ALLOCATION FOR RealEstateHoldings TO INCLUDE SMALL_CAP_STOCKS AT 7%
Could you set 21% to large-cap stocks in DividendGrowers?,DEFINE ALLOCATION FOR DividendGrowers WITH LARGE_CAP_STOCKS AT 21%
changeing CryptoAssets to include 67 percent more debt instruments.,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE BONDS AT 67%
Let's change 33% more of mid-size stocks to PortfolioA's portfolio.,MODIFY ALLOCATION FOR PortfolioA TO INCLUDE MID_CAP_STOCKS AT 33%
How about we adjust 4 percent of bonds in GlobalEquityFund?,MODIFY ALLOCATION FOR GlobalEquityFund TO INCLUDE BONDS AT 4%
change 74 proportion to large-cap stocks in GreenEnergyInvest,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE LARGE_CAP_STOCKS AT 74%
allocateing DividendGrowers to include 41 proportion more big-cap stocks.,DEFINE ALLOCATION FOR DividendGrowers WITH LARGE_CAP_STOCKS AT 41%
How about we amend 75% of mid-cap stocks in BlueChipStocks?,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE MID_CAP_STOCKS AT 75%
How about we change 61 proportion of mid-cap stocks in PortfolioA?,MODIFY ALLOCATION FOR PortfolioA TO INCLUDE MID_CAP_STOCKS AT 61%
How about we adjust 2 proportion of medium stocks in RealEstateHoldings?,MODIFY ALLOCATION FOR RealEstateHoldings TO INCLUDE MID_CAP_STOCKS AT 2%
Could you alter 84 percent to mid-cap stocks in BlueChipStocks?,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE MID_CAP_STOCKS AT 84%
Thinking of adjusting 52 proportion bonds into myPortfolio,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE BONDS AT 52%
set 48 proportion to mid-size stocks in AlphaFund,DEFINE ALLOCATION FOR AlphaFund WITH MID_CAP_STOCKS AT 48%
Is it possible to revise HighYieldBonds's debt instruments allocation by 11 percentage?,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE BONDS AT 11%
Could you amend 38 percentage to small-cap stocks in GreenEnergyInvest?,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE SMALL_CAP_STOCKS AT 38%
I'm considering updateing AlphaFund with an additional 16% of small-size stocks.,MODIFY ALLOCATION FOR AlphaFund TO INCLUDE SMALL_CAP_STOCKS AT 16%
"We're moving to position 96% more to minor stocks in IncomeFund2024, correct?",DEFINE ALLOCATION FOR IncomeFund2024 WITH SMALL_CAP_STOCKS AT 96%
Please allocate small-cap stocks by 56% in VentureCapital.,DEFINE ALLOCATION FOR VentureCapital WITH SMALL_CAP_STOCKS AT 56%
adjusting PortfolioB to include 15% more small-cap stocks.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE SMALL_CAP_STOCKS AT 15%
"assign PreciousMetalsFund by adding 88 proportion mid-size stocks, please.",DEFINE ALLOCATION FOR PreciousMetalsFund WITH MID_CAP_STOCKS AT 88%
revise 71 percentage to large-cap stocks in GlobalEquityFund,MODIFY ALLOCATION FOR GlobalEquityFund TO INCLUDE LARGE_CAP_STOCKS AT 71%
set 58% to mid-cap stocks in VentureCapital,DEFINE ALLOCATION FOR VentureCapital WITH MID_CAP_STOCKS AT 58%
"We're moving to assign 81 percent more to small-size stocks in DividendGrowers, correct?",DEFINE ALLOCATION FOR DividendGrowers WITH SMALL_CAP_STOCKS AT 81%
Plan to place the medium stocks in PortfolioA by 21%.,DEFINE ALLOCATION FOR PortfolioA WITH MID_CAP_STOCKS AT 21%
How about we place 75 percent of large-cap stocks in BlueChipStocks?,DEFINE ALLOCATION FOR BlueChipStocks WITH LARGE_CAP_STOCKS AT 75%
Thinking of designateing 1 percentage small-size stocks into EmergingMarkets,DEFINE ALLOCATION FOR EmergingMarkets WITH SMALL_CAP_STOCKS AT 1%
altering BetaPortfolio to include 92% more major stocks.,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 92%
placeing DividendGrowers to include 23 proportion more medium stocks.,DEFINE ALLOCATION FOR DividendGrowers WITH MID_CAP_STOCKS AT 23%
Is it possible to change DividendGrowers's fixed-income securities allocation by 67 percentage?,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE BONDS AT 67%
I'm considering allocateing TechGrowth with an additional 79 percentage of bonds.,DEFINE ALLOCATION FOR TechGrowth WITH BONDS AT 79%
Is it possible to designate DividendGrowers's mid-size stocks allocation by 86 percentage?,DEFINE ALLOCATION FOR DividendGrowers WITH MID_CAP_STOCKS AT 86%
Could you designate 95 percent to large-cap stocks in VentureCapital?,DEFINE ALLOCATION FOR VentureCapital WITH LARGE_CAP_STOCKS AT 95%
adjusting PreciousMetalsFund to include 71 percent more small-cap stocks.,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE SMALL_CAP_STOCKS AT 71%
Is it possible to allocate AlphaFund's major stocks allocation by 71 percent?,DEFINE ALLOCATION FOR AlphaFund WITH LARGE_CAP_STOCKS AT 71%
I'm considering altering CryptoAssets with an additional 26 percentage of medium stocks.,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE MID_CAP_STOCKS AT 26%
revise 17% to small-cap stocks in DividendGrowers,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE SMALL_CAP_STOCKS AT 17%
"amend PortfolioA by adding 6% bonds, please.",MODIFY ALLOCATION FOR PortfolioA TO INCLUDE BONDS AT 6%
Plan to alter the large-cap stocks in GreenEnergyInvest by 16%.,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE LARGE_CAP_STOCKS AT 16%
"We're moving to allocate 90 percentage more to mid-size stocks in EmergingMarkets, correct?",DEFINE ALLOCATION FOR EmergingMarkets WITH MID_CAP_STOCKS AT 90%
Please allocate debt instruments by 53 percent in PreciousMetalsFund.,DEFINE ALLOCATION FOR PreciousMetalsFund WITH BONDS AT 53%
"We're moving to change 85 proportion more to minor stocks in HighYieldBonds, correct?",MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE SMALL_CAP_STOCKS AT 85%
Please adjust small-cap stocks by 91 percentage in myPortfolio.,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 91%
changeing GreenEnergyInvest to include 8 proportion more big-cap stocks.,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE LARGE_CAP_STOCKS AT 8%
"assign EmergingMarkets by adding 29% medium stocks, please.",DEFINE ALLOCATION FOR EmergingMarkets WITH MID_CAP_STOCKS AT 29%
"allocate RealEstateHoldings by adding 63 percentage bonds, please.",DEFINE ALLOCATION FOR RealEstateHoldings WITH BONDS AT 63%
"We're moving to designate 89 percent more to medium stocks in RealEstateHoldings, correct?",DEFINE ALLOCATION FOR RealEstateHoldings WITH MID_CAP_STOCKS AT 89%
Please designate small-cap stocks by 56 percentage in HighYieldBonds.,DEFINE ALLOCATION FOR HighYieldBonds WITH SMALL_CAP_STOCKS AT 56%
"We're moving to revise 23% more to small-size stocks in EmergingMarkets, correct?",MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE SMALL_CAP_STOCKS AT 23%
I'm considering placeing RealEstateHoldings with an additional 83 proportion of debt instruments.,DEFINE ALLOCATION FOR RealEstateHoldings WITH BONDS AT 83%
"We're moving to amend 71 proportion more to big-cap stocks in myPortfolio, correct?",MODIFY ALLOCATION FOR myPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 71%
"adjust ValueInvest by adding 6 percent medium stocks, please.",MODIFY ALLOCATION FOR ValueInvest TO INCLUDE MID_CAP_STOCKS AT 6%
"change IncomeFund2024 by adding 86 percent mid-cap stocks, please.",MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE MID_CAP_STOCKS AT 86%
Please allocate medium stocks by 59 percentage in BetaPortfolio.,DEFINE ALLOCATION FOR BetaPortfolio WITH MID_CAP_STOCKS AT 59%
