input,output
How about we amend 63 percent of major stocks in GlobalEquityFund?,"if 'GlobalEquityFund' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['GlobalEquityFund']:
    portfolio['GlobalEquityFund']['LARGE_CAP_STOCKS'] = '63%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering placeing DividendGrowers with an additional 32 proportion of bonds.,"if 'DividendGrowers' not in portfolio:
    portfolio['DividendGrowers'] = {}
portfolio['DividendGrowers']['BONDS'] = '32%'"
I'm considering designateing IncomeFund2024 with an additional 52 percentage of large-cap stocks.,"if 'IncomeFund2024' not in portfolio:
    portfolio['IncomeFund2024'] = {}
portfolio['IncomeFund2024']['LARGE_CAP_STOCKS'] = '52%'"
Is it possible to place ValueInvest's debt instruments allocation by 69 percentage?,"if 'ValueInvest' not in portfolio:
    portfolio['ValueInvest'] = {}
portfolio['ValueInvest']['BONDS'] = '69%'"
How about we change 100 percentage of bonds in GreenEnergyInvest?,"if 'GreenEnergyInvest' in portfolio and 'BONDS' in portfolio['GreenEnergyInvest']:
    portfolio['GreenEnergyInvest']['BONDS'] = '100%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering updateing BlueChipStocks with an additional 32 percent of large-cap stocks.,"if 'BlueChipStocks' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['BlueChipStocks']:
    portfolio['BlueChipStocks']['LARGE_CAP_STOCKS'] = '32%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering placeing CryptoAssets with an additional 100 percent of medium stocks.,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['MID_CAP_STOCKS'] = '100%'"
Could you assign 73 percentage to big-cap stocks in AlphaFund?,"if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['LARGE_CAP_STOCKS'] = '73%'"
Could you update 14 proportion to small-cap stocks in ValueInvest?,"if 'ValueInvest' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['ValueInvest']:
    portfolio['ValueInvest']['SMALL_CAP_STOCKS'] = '14%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Let's designate 54 proportion more of small-cap stocks to BetaPortfolio's portfolio.,"if 'BetaPortfolio' not in portfolio:
    portfolio['BetaPortfolio'] = {}
portfolio['BetaPortfolio']['SMALL_CAP_STOCKS'] = '54%'"
"assign GlobalEquityFund by adding 9 percentage big-cap stocks, please.","if 'GlobalEquityFund' not in portfolio:
    portfolio['GlobalEquityFund'] = {}
portfolio['GlobalEquityFund']['LARGE_CAP_STOCKS'] = '9%'"
"modify RealEstateHoldings by adding 11 percent major stocks, please.","if 'RealEstateHoldings' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['LARGE_CAP_STOCKS'] = '11%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"modify TechGrowth by adding 83 percent fixed-income securities, please.","if 'TechGrowth' in portfolio and 'BONDS' in portfolio['TechGrowth']:
    portfolio['TechGrowth']['BONDS'] = '83%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"alter PortfolioA by adding 15 proportion small-cap stocks, please.","if 'PortfolioA' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['PortfolioA']:
    portfolio['PortfolioA']['SMALL_CAP_STOCKS'] = '15%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of changeing 98 proportion mid-cap stocks into PortfolioB,"if 'PortfolioB' in portfolio and 'MID_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['MID_CAP_STOCKS'] = '98%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
revise 91 percentage to small-cap stocks in GreenEnergyInvest,"if 'GreenEnergyInvest' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['GreenEnergyInvest']:
    portfolio['GreenEnergyInvest']['SMALL_CAP_STOCKS'] = '91%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Please change major stocks by 74 proportion in PortfolioA.,"if 'PortfolioA' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['PortfolioA']:
    portfolio['PortfolioA']['LARGE_CAP_STOCKS'] = '74%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering adjusting GlobalEquityFund with an additional 92 percent of medium stocks.,"if 'GlobalEquityFund' in portfolio and 'MID_CAP_STOCKS' in portfolio['GlobalEquityFund']:
    portfolio['GlobalEquityFund']['MID_CAP_STOCKS'] = '92%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering positioning CryptoAssets with an additional 8 percent of large-cap stocks.,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['LARGE_CAP_STOCKS'] = '8%'"
Thinking of amending 28 percentage bonds into VentureCapital,"if 'VentureCapital' in portfolio and 'BONDS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['BONDS'] = '28%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
modify 17 percent to mid-cap stocks in PortfolioA,"if 'PortfolioA' in portfolio and 'MID_CAP_STOCKS' in portfolio['PortfolioA']:
    portfolio['PortfolioA']['MID_CAP_STOCKS'] = '17%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
amend 85% to major stocks in RealEstateHoldings,"if 'RealEstateHoldings' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['LARGE_CAP_STOCKS'] = '85%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to position CryptoAssets's large-cap stocks allocation by 74%?,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['LARGE_CAP_STOCKS'] = '74%'"
Could you adjust 75 percentage to small-size stocks in RealEstateHoldings?,"if 'RealEstateHoldings' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['SMALL_CAP_STOCKS'] = '75%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering amending GreenEnergyInvest with an additional 2 proportion of major stocks.,"if 'GreenEnergyInvest' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['GreenEnergyInvest']:
    portfolio['GreenEnergyInvest']['LARGE_CAP_STOCKS'] = '2%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we allocate 81 proportion of debt instruments in CryptoAssets?,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['BONDS'] = '81%'"
Thinking of amending 27% mid-size stocks into DividendGrowers,"if 'DividendGrowers' in portfolio and 'MID_CAP_STOCKS' in portfolio['DividendGrowers']:
    portfolio['DividendGrowers']['MID_CAP_STOCKS'] = '27%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Could you assign 95 proportion to debt instruments in EmergingMarkets?,"if 'EmergingMarkets' not in portfolio:
    portfolio['EmergingMarkets'] = {}
portfolio['EmergingMarkets']['BONDS'] = '95%'"
Let's place 100 percent more of debt instruments to VentureCapital's portfolio.,"if 'VentureCapital' not in portfolio:
    portfolio['VentureCapital'] = {}
portfolio['VentureCapital']['BONDS'] = '100%'"
Please designate minor stocks by 37 percent in TechGrowth.,"if 'TechGrowth' not in portfolio:
    portfolio['TechGrowth'] = {}
portfolio['TechGrowth']['SMALL_CAP_STOCKS'] = '37%'"
adjust 61 percent to medium stocks in PortfolioB,"if 'PortfolioB' in portfolio and 'MID_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['MID_CAP_STOCKS'] = '61%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Plan to update the debt instruments in AlphaFund by 35%.,"if 'AlphaFund' in portfolio and 'BONDS' in portfolio['AlphaFund']:
    portfolio['AlphaFund']['BONDS'] = '35%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we modify 48 percentage of mid-size stocks in GlobalEquityFund?,"if 'GlobalEquityFund' in portfolio and 'MID_CAP_STOCKS' in portfolio['GlobalEquityFund']:
    portfolio['GlobalEquityFund']['MID_CAP_STOCKS'] = '48%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we change 32 percent of major stocks in AlphaFund?,"if 'AlphaFund' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['AlphaFund']:
    portfolio['AlphaFund']['LARGE_CAP_STOCKS'] = '32%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of updateing 10 percent small-cap stocks into HighYieldBonds,"if 'HighYieldBonds' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['HighYieldBonds']:
    portfolio['HighYieldBonds']['SMALL_CAP_STOCKS'] = '10%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Plan to assign the small-size stocks in HighYieldBonds by 55 percent.,"if 'HighYieldBonds' not in portfolio:
    portfolio['HighYieldBonds'] = {}
portfolio['HighYieldBonds']['SMALL_CAP_STOCKS'] = '55%'"
Thinking of designateing 91 proportion bonds into PortfolioA,"if 'PortfolioA' not in portfolio:
    portfolio['PortfolioA'] = {}
portfolio['PortfolioA']['BONDS'] = '91%'"
designateing DividendGrowers to include 54 percent more bonds.,"if 'DividendGrowers' not in portfolio:
    portfolio['DividendGrowers'] = {}
portfolio['DividendGrowers']['BONDS'] = '54%'"
positioning AlphaFund to include 26 percentage more small-cap stocks.,"if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['SMALL_CAP_STOCKS'] = '26%'"
Thinking of positioning 21% small-size stocks into BlueChipStocks,"if 'BlueChipStocks' not in portfolio:
    portfolio['BlueChipStocks'] = {}
portfolio['BlueChipStocks']['SMALL_CAP_STOCKS'] = '21%'"
I'm considering positioning RealEstateHoldings with an additional 41 proportion of mid-cap stocks.,"if 'RealEstateHoldings' not in portfolio:
    portfolio['RealEstateHoldings'] = {}
portfolio['RealEstateHoldings']['MID_CAP_STOCKS'] = '41%'"
Is it possible to amend CryptoAssets's debt instruments allocation by 72 percent?,"if 'CryptoAssets' in portfolio and 'BONDS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['BONDS'] = '72%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
adjust 18 percentage to debt instruments in BlueChipStocks,"if 'BlueChipStocks' in portfolio and 'BONDS' in portfolio['BlueChipStocks']:
    portfolio['BlueChipStocks']['BONDS'] = '18%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Please amend minor stocks by 6 percent in PortfolioB.,"if 'PortfolioB' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['SMALL_CAP_STOCKS'] = '6%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"We're moving to designate 40% more to minor stocks in CryptoAssets, correct?","if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '40%'"
"We're moving to place 30 percent more to big-cap stocks in GreenEnergyInvest, correct?","if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['LARGE_CAP_STOCKS'] = '30%'"
Plan to modify the minor stocks in CryptoAssets by 26 percent.,"if 'CryptoAssets' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '26%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to place CryptoAssets's fixed-income securities allocation by 14%?,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['BONDS'] = '14%'"
Thinking of changeing 85 percent big-cap stocks into CryptoAssets,"if 'CryptoAssets' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['LARGE_CAP_STOCKS'] = '85%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering adjusting AlphaFund with an additional 22 percent of debt instruments.,"if 'AlphaFund' in portfolio and 'BONDS' in portfolio['AlphaFund']:
    portfolio['AlphaFund']['BONDS'] = '22%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we update 99% of debt instruments in AlphaFund?,"if 'AlphaFund' in portfolio and 'BONDS' in portfolio['AlphaFund']:
    portfolio['AlphaFund']['BONDS'] = '99%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Could you assign 11 percent to small-size stocks in CryptoAssets?,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '11%'"
"position EmergingMarkets by adding 6% bonds, please.","if 'EmergingMarkets' not in portfolio:
    portfolio['EmergingMarkets'] = {}
portfolio['EmergingMarkets']['BONDS'] = '6%'"
amending EmergingMarkets to include 54 percent more small-cap stocks.,"if 'EmergingMarkets' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['EmergingMarkets']:
    portfolio['EmergingMarkets']['SMALL_CAP_STOCKS'] = '54%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
amending BlueChipStocks to include 73 percent more small-cap stocks.,"if 'BlueChipStocks' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['BlueChipStocks']:
    portfolio['BlueChipStocks']['SMALL_CAP_STOCKS'] = '73%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to designate IncomeFund2024's small-size stocks allocation by 17 percent?,"if 'IncomeFund2024' not in portfolio:
    portfolio['IncomeFund2024'] = {}
portfolio['IncomeFund2024']['SMALL_CAP_STOCKS'] = '17%'"
Could you change 48 percentage to large-cap stocks in IncomeFund2024?,"if 'IncomeFund2024' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['IncomeFund2024']:
    portfolio['IncomeFund2024']['LARGE_CAP_STOCKS'] = '48%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Let's assign 98 proportion more of medium stocks to AlphaFund's portfolio.,"if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['MID_CAP_STOCKS'] = '98%'"
Plan to alter the large-cap stocks in ValueInvest by 46 proportion.,"if 'ValueInvest' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['ValueInvest']:
    portfolio['ValueInvest']['LARGE_CAP_STOCKS'] = '46%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we amend 70 proportion of big-cap stocks in TechGrowth?,"if 'TechGrowth' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['TechGrowth']:
    portfolio['TechGrowth']['LARGE_CAP_STOCKS'] = '70%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we position 76% of fixed-income securities in VentureCapital?,"if 'VentureCapital' not in portfolio:
    portfolio['VentureCapital'] = {}
portfolio['VentureCapital']['BONDS'] = '76%'"
"We're moving to set 65 proportion more to large-cap stocks in GreenEnergyInvest, correct?","if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['LARGE_CAP_STOCKS'] = '65%'"
Plan to adjust the major stocks in AlphaFund by 25 percentage.,"if 'AlphaFund' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['AlphaFund']:
    portfolio['AlphaFund']['LARGE_CAP_STOCKS'] = '25%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of designateing 34 percentage small-size stocks into TechGrowth,"if 'TechGrowth' not in portfolio:
    portfolio['TechGrowth'] = {}
portfolio['TechGrowth']['SMALL_CAP_STOCKS'] = '34%'"
Is it possible to alter IncomeFund2024's fixed-income securities allocation by 76 proportion?,"if 'IncomeFund2024' in portfolio and 'BONDS' in portfolio['IncomeFund2024']:
    portfolio['IncomeFund2024']['BONDS'] = '76%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we place 19 percentage of mid-cap stocks in ValueInvest?,"if 'ValueInvest' not in portfolio:
    portfolio['ValueInvest'] = {}
portfolio['ValueInvest']['MID_CAP_STOCKS'] = '19%'"
